Parcel Number,Survey Date,Condition
129-24-046,3/7/2014,0
129-24-053,3/7/2014,0
129-24-075,3/7/2014,0
129-24-079,3/7/2014,0
129-24-082,3/7/2014,0
129-24-093,3/7/2014,0
129-24-096,3/7/2014,0
129-24-113,3/7/2014,0
129-24-114,3/7/2014,0
129-24-118,3/7/2014,0
129-24-119,3/7/2014,0
129-24-120,3/7/2014,0
129-24-123,3/7/2014,0
129-24-125,3/7/2014,0
129-24-133,3/7/2014,0
129-24-134,3/7/2014,0
129-24-136,3/7/2014,0
129-25-002,3/7/2014,0
129-25-003,3/7/2014,0
129-25-009,3/7/2014,0
129-25-012,3/7/2014,0
129-25-035,3/7/2014,0
129-25-047,3/7/2014,0
129-25-061,3/7/2014,0
129-25-079,3/7/2014,0
129-25-084,3/7/2014,0
129-25-118,3/7/2014,0
129-25-124,3/7/2014,0
129-25-126,3/7/2014,0
129-25-132,3/7/2014,0
129-25-135,3/7/2014,0
129-25-136,3/7/2014,0
129-25-139,3/7/2014,0
129-25-147,3/7/2014,0
129-25-149,3/7/2014,0
129-25-161,3/7/2014,0
129-25-163,3/7/2014,0
129-25-176,3/7/2014,0
129-25-180,3/7/2014,0
129-26-010,3/7/2014,0
129-26-020,3/7/2014,0
129-26-022,3/7/2014,0
129-26-023,3/7/2014,0
129-26-024,3/7/2014,0
129-26-030,3/7/2014,0
129-26-046,3/7/2014,0
129-26-049,3/7/2014,0
129-26-062,3/7/2014,0
129-27-011,3/7/2014,0
129-27-023,3/7/2014,0
129-27-029,3/7/2014,0
129-27-056,3/7/2014,0
129-27-064,3/7/2014,0
129-27-065,3/7/2014,0
129-27-066,3/7/2014,0
129-28-008,3/7/2014,0
129-28-011,3/7/2014,0
129-28-012,3/7/2014,0
129-28-046,3/7/2014,0
129-28-060,3/7/2014,0
129-29-006,3/7/2014,0
129-29-008,3/7/2014,0
129-29-016,3/7/2014,0
129-29-018,3/7/2014,0
129-29-026,3/7/2014,0
129-29-028,3/7/2014,0
129-29-035,3/7/2014,0
129-29-042,3/7/2014,0
129-29-153,3/7/2014,0
129-28-073,3/7/2014,0
129-28-091,3/7/2014,0
129-29-092,3/7/2014,0
129-29-117,3/7/2014,0
129-29-121,3/7/2014,0
130-01-021,3/7/2014,0
130-01-026,3/7/2014,0
130-01-031,3/7/2014,0
130-01-035,3/7/2014,0
130-01-039,3/7/2014,0
130-01-043,3/7/2014,0
130-01-051,3/7/2014,0
130-01-059,3/7/2014,0
130-01-077,3/7/2014,0
130-01-079,3/7/2014,0
130-01-086,3/7/2014,0
130-01-087,3/7/2014,0
130-01-088,3/7/2014,0
130-01-100,3/7/2014,0
130-01-113,3/7/2014,0
130-01-114,3/7/2014,0
130-01-115,3/7/2014,0
130-01-117,3/7/2014,0
130-01-152,3/7/2014,0
130-01-154,3/7/2014,0
130-01-155,3/7/2014,0
130-01-156,3/7/2014,0
130-01-158,3/7/2014,0
130-01-165,3/7/2014,0
130-01-172,3/7/2014,0
130-01-173,3/7/2014,0
130-01-175,3/7/2014,0
130-01-177,3/7/2014,0
130-01-178,3/7/2014,0
130-02-006,3/7/2014,0
130-02-050,3/7/2014,0
130-02-055,3/7/2014,0
130-03-002,3/7/2014,0
130-03-013,3/7/2014,0
130-03-080,3/7/2014,0
130-03-089,3/7/2014,0
130-03-093,3/7/2014,0
130-03-107,3/7/2014,0
130-03-109,3/7/2014,0
130-03-110,3/7/2014,0
130-03-118,3/7/2014,0
130-03-124,3/7/2014,0
130-03-131,3/7/2014,0
130-03-135,3/7/2014,0
130-03-137,3/7/2014,0
130-03-145,3/7/2014,0
130-03-153,3/7/2014,0
130-03-155,3/7/2014,0
130-04-001,3/7/2014,0
130-04-005,3/7/2014,0
130-04-011,3/7/2014,0
130-04-013,3/7/2014,0
130-04-104,3/7/2014,0
130-04-108,3/7/2014,0
130-04-115,3/7/2014,0
130-04-124,3/7/2014,0
130-04-129,3/7/2014,0
130-04-131,3/7/2014,0
128-28-037,3/7/2014,0
128-17-118,3/8/2014,0
128-21-062,3/8/2014,0
128-22-025,3/8/2014,0
127-20-060,3/10/2014,0
127-21-014,3/10/2014,0
128-23-008,3/10/2014,0
130-24-035,3/10/2014,0
127-21-007,3/10/2014,0
127-21-017,3/10/2014,0
127-21-018,3/10/2014,0
127-21-020,3/10/2014,0
127-21-022,3/10/2014,0
127-21-023,3/10/2014,0
127-21-024,3/10/2014,0
127-27-029,3/10/2014,0
127-27-031,3/10/2014,0
127-27-034,3/10/2014,0
127-27-042,3/10/2014,0
127-27-044,3/10/2014,0
127-27-050,3/10/2014,0
127-27-062,3/10/2014,0
127-27-064,3/10/2014,0
127-27-066,3/10/2014,0
129-29-079,3/10/2014,0
130-03-063,3/10/2014,0
130-03-065,3/10/2014,0
130-05-001,3/10/2014,0
130-05-002,3/10/2014,0
130-05-003,3/10/2014,0
130-05-005,3/10/2014,0
130-05-007,3/10/2014,0
130-05-011,3/10/2014,0
130-12-019,3/10/2014,0
130-12-020,3/10/2014,0
130-12-043,3/10/2014,0
130-12-045,3/10/2014,0
130-20-017,3/10/2014,0
130-21-031,3/10/2014,0
130-22-043,3/10/2014,0
130-22-045,3/10/2014,0
130-22-048,3/10/2014,0
130-22-049,3/10/2014,0
130-22-050,3/10/2014,0
130-22-051,3/10/2014,0
130-23-035,3/10/2014,0
130-23-037,3/10/2014,0
130-24-036,3/10/2014,0
130-24-038,3/10/2014,0
130-24-046,3/10/2014,0
130-24-050,3/10/2014,0
135-10-013,3/10/2014,0
135-11-002,3/10/2014,0
135-11-005,3/10/2014,0
135-11-010,3/10/2014,0
135-11-011,3/10/2014,0
137-01-009,3/10/2014,0
137-02-004,3/10/2014,0
137-02-011,3/10/2014,0
137-02-012,3/10/2014,0
137-03-005,3/10/2014,0
137-03-010,3/10/2014,0
137-03-011,3/10/2014,0
137-03-014,3/10/2014,0
137-04-002,3/10/2014,0
137-04-012,3/10/2014,0
137-05-001,3/10/2014,0
137-05-002,3/10/2014,0
137-05-003,3/10/2014,0
137-05-007,3/10/2014,0
137-05-008,3/10/2014,0
137-05-010,3/10/2014,0
137-05-011,3/10/2014,0
137-05-012,3/10/2014,0
137-05-013,3/10/2014,0
137-05-103,3/10/2014,0
137-06-005,3/10/2014,0
137-06-007,3/10/2014,0
127-17-103,3/10/2014,0
127-17-107,3/10/2014,0
127-17-108,3/10/2014,0
127-17-109,3/10/2014,0
127-17-111,3/10/2014,0
127-17-113,3/10/2014,0
127-17-114,3/10/2014,0
127-17-115,3/10/2014,0
127-17-116,3/10/2014,0
127-17-117,3/10/2014,0
127-17-118,3/10/2014,0
127-17-119,3/10/2014,0
127-17-120,3/10/2014,0
127-17-125,3/10/2014,0
127-17-126,3/10/2014,0
127-18-001,3/10/2014,0
127-18-003,3/10/2014,0
127-18-004,3/10/2014,0
127-18-005,3/10/2014,0
127-18-007,3/10/2014,0
127-18-008,3/10/2014,0
127-18-009,3/10/2014,0
127-18-010,3/10/2014,0
127-18-011,3/10/2014,0
127-18-012,3/10/2014,0
127-18-014,3/10/2014,0
127-18-019,3/10/2014,0
127-18-020,3/10/2014,0
127-18-022,3/10/2014,0
127-18-023,3/10/2014,0
127-18-025,3/10/2014,0
127-18-028,3/10/2014,0
127-18-030,3/10/2014,0
127-18-031,3/10/2014,0
127-18-032,3/10/2014,0
127-18-033,3/10/2014,0
127-18-034,3/10/2014,0
127-18-036,3/10/2014,0
127-18-037,3/10/2014,0
127-18-038,3/10/2014,0
127-18-039,3/10/2014,0
127-18-040,3/10/2014,0
127-18-041,3/10/2014,0
127-18-045,3/10/2014,0
127-18-046,3/10/2014,0
127-18-047,3/10/2014,0
127-18-048,3/10/2014,0
127-18-050,3/10/2014,0
127-18-051,3/10/2014,0
127-18-052,3/10/2014,0
127-18-054,3/10/2014,0
127-18-056,3/10/2014,0
127-18-057,3/10/2014,0
127-18-058,3/10/2014,0
127-18-059,3/10/2014,0
127-18-060,3/10/2014,0
127-18-062,3/10/2014,0
127-18-083,3/10/2014,0
127-18-085,3/10/2014,0
127-18-092,3/10/2014,0
127-18-093,3/10/2014,0
127-18-094,3/10/2014,0
127-18-095,3/10/2014,0
127-18-097,3/10/2014,0
127-19-003,3/10/2014,0
127-19-005,3/10/2014,0
127-19-007,3/10/2014,0
127-19-009,3/10/2014,0
127-19-010,3/10/2014,0
127-19-011,3/10/2014,0
127-19-012,3/10/2014,0
127-19-013,3/10/2014,0
127-19-018,3/10/2014,0
127-19-021,3/10/2014,0
127-19-022,3/10/2014,0
127-19-023,3/10/2014,0
127-19-024,3/10/2014,0
127-19-025,3/10/2014,0
127-19-026,3/10/2014,0
127-19-027,3/10/2014,0
127-19-028,3/10/2014,0
127-19-029,3/10/2014,0
127-19-037,3/10/2014,0
127-19-042,3/10/2014,0
127-19-043,3/10/2014,0
127-19-072,3/10/2014,0
127-19-073,3/10/2014,0
127-19-075,3/10/2014,0
127-20-004,3/10/2014,0
127-20-005,3/10/2014,0
127-20-006,3/10/2014,0
127-20-007,3/10/2014,0
127-20-009,3/10/2014,0
127-20-010,3/10/2014,0
127-20-012,3/10/2014,0
127-20-013,3/10/2014,0
127-20-015,3/10/2014,0
127-20-019,3/10/2014,0
127-20-020,3/10/2014,0
127-20-023,3/10/2014,0
127-20-024,3/10/2014,0
127-20-025,3/10/2014,0
127-20-028,3/10/2014,0
127-20-049,3/10/2014,0
127-20-050,3/10/2014,0
127-20-051,3/10/2014,0
127-20-052,3/10/2014,0
127-20-053,3/10/2014,0
127-20-054,3/10/2014,0
127-20-055,3/10/2014,0
127-20-056,3/10/2014,0
127-20-059,3/10/2014,0
127-20-062,3/10/2014,0
127-20-064,3/10/2014,0
127-20-065,3/10/2014,0
127-20-066,3/10/2014,0
127-20-067,3/10/2014,0
127-20-070,3/10/2014,0
127-20-071,3/10/2014,0
127-20-072,3/10/2014,0
127-20-073,3/10/2014,0
127-20-074,3/10/2014,0
127-20-075,3/10/2014,0
127-21-026,3/10/2014,0
127-21-027,3/10/2014,0
127-21-028,3/10/2014,0
127-21-030,3/10/2014,0
127-21-031,3/10/2014,0
127-21-032,3/10/2014,0
127-21-034,3/10/2014,0
127-21-035,3/10/2014,0
127-21-036,3/10/2014,0
127-21-037,3/10/2014,0
127-21-038,3/10/2014,0
127-21-039,3/10/2014,0
128-16-015,3/10/2014,0
128-16-017,3/10/2014,0
128-16-018,3/10/2014,0
128-16-019,3/10/2014,0
128-16-022,3/10/2014,0
128-16-023,3/10/2014,0
128-16-024,3/10/2014,0
128-16-025,3/10/2014,0
128-16-026,3/10/2014,0
128-16-027,3/10/2014,0
128-16-028,3/10/2014,0
128-16-029,3/10/2014,0
128-16-030,3/10/2014,0
128-16-031,3/10/2014,0
128-16-032,3/10/2014,0
128-16-077,3/10/2014,0
128-16-078,3/10/2014,0
128-16-079,3/10/2014,0
128-16-080,3/10/2014,0
128-16-081,3/10/2014,0
128-16-082,3/10/2014,0
128-16-083,3/10/2014,0
128-16-084,3/10/2014,0
128-16-085,3/10/2014,0
128-16-086,3/10/2014,0
128-16-087,3/10/2014,0
128-17-001,3/10/2014,0
128-17-003,3/10/2014,0
128-17-004,3/10/2014,0
128-17-007,3/10/2014,0
128-17-010,3/10/2014,0
128-17-011,3/10/2014,0
128-17-012,3/10/2014,0
128-17-013,3/10/2014,0
128-17-014,3/10/2014,0
128-17-015,3/10/2014,0
128-17-017,3/10/2014,0
128-17-018,3/10/2014,0
128-17-020,3/10/2014,0
128-17-068,3/10/2014,0
128-17-069,3/10/2014,0
128-17-070,3/10/2014,0
128-17-071,3/10/2014,0
128-17-072,3/10/2014,0
128-17-073,3/10/2014,0
128-17-074,3/10/2014,0
128-17-075,3/10/2014,0
128-17-076,3/10/2014,0
128-17-077,3/10/2014,0
128-17-078,3/10/2014,0
128-17-079,3/10/2014,0
128-17-080,3/10/2014,0
128-17-081,3/10/2014,0
128-17-082,3/10/2014,0
128-17-083,3/10/2014,0
128-17-084,3/10/2014,0
128-17-097,3/10/2014,0
128-17-099,3/10/2014,0
128-17-101,3/10/2014,0
128-17-103,3/10/2014,0
128-17-104,3/10/2014,0
128-17-108,3/10/2014,0
128-17-110,3/10/2014,0
128-17-111,3/10/2014,0
128-17-113,3/10/2014,0
128-17-120,3/10/2014,0
128-17-121,3/10/2014,0
128-17-122,3/10/2014,0
128-17-123,3/10/2014,0
128-17-125,3/10/2014,0
128-17-126,3/10/2014,0
128-17-127,3/10/2014,0
128-17-128,3/10/2014,0
128-17-129,3/10/2014,0
128-17-130,3/10/2014,0
128-18-004,3/10/2014,0
128-18-008,3/10/2014,0
128-18-012,3/10/2014,0
128-18-013,3/10/2014,0
128-18-014,3/10/2014,0
128-18-015,3/10/2014,0
128-18-017,3/10/2014,0
128-18-056,3/10/2014,0
128-18-057,3/10/2014,0
128-18-059,3/10/2014,0
128-18-061,3/10/2014,0
128-18-065,3/10/2014,0
128-18-067,3/10/2014,0
128-18-073,3/10/2014,0
128-18-074,3/10/2014,0
128-18-075,3/10/2014,0
128-18-076,3/10/2014,0
128-18-077,3/10/2014,0
128-18-078,3/10/2014,0
128-18-079,3/10/2014,0
128-18-080,3/10/2014,0
128-18-081,3/10/2014,0
128-18-082,3/10/2014,0
128-18-086,3/10/2014,0
128-18-089,3/10/2014,0
128-18-091,3/10/2014,0
128-18-092,3/10/2014,0
128-18-093,3/10/2014,0
128-18-094,3/10/2014,0
128-18-095,3/10/2014,0
128-18-097,3/10/2014,0
128-18-098,3/10/2014,0
128-18-099,3/10/2014,0
128-18-100,3/10/2014,0
128-18-101,3/10/2014,0
128-18-102,3/10/2014,0
128-18-106,3/10/2014,0
128-18-107,3/10/2014,0
128-18-108,3/10/2014,0
128-18-110,3/10/2014,0
128-18-111,3/10/2014,0
128-19-026,3/10/2014,0
128-19-027,3/10/2014,0
128-19-028,3/10/2014,0
128-19-029,3/10/2014,0
128-19-030,3/10/2014,0
128-19-031,3/10/2014,0
128-19-032,3/10/2014,0
128-19-033,3/10/2014,0
128-19-034,3/10/2014,0
128-19-035,3/10/2014,0
128-19-061,3/10/2014,0
128-19-062,3/10/2014,0
128-19-063,3/10/2014,0
128-19-065,3/10/2014,0
128-19-066,3/10/2014,0
128-19-067,3/10/2014,0
128-19-068,3/10/2014,0
128-19-069,3/10/2014,0
128-19-070,3/10/2014,0
128-19-071,3/10/2014,0
128-19-072,3/10/2014,0
128-19-073,3/10/2014,0
128-19-074,3/10/2014,0
128-19-076,3/10/2014,0
128-19-077,3/10/2014,0
128-19-080,3/10/2014,0
128-19-083,3/10/2014,0
128-19-084,3/10/2014,0
128-19-085,3/10/2014,0
128-19-088,3/10/2014,0
128-19-089,3/10/2014,0
128-20-001,3/10/2014,0
128-20-004,3/10/2014,0
128-20-006,3/10/2014,0
128-20-012,3/10/2014,0
128-20-015,3/10/2014,0
128-20-016,3/10/2014,0
128-20-017,3/10/2014,0
128-20-018,3/10/2014,0
128-20-019,3/10/2014,0
128-20-020,3/10/2014,0
128-20-021,3/10/2014,0
128-20-024,3/10/2014,0
128-20-025,3/10/2014,0
128-20-026,3/10/2014,0
128-20-027,3/10/2014,0
128-20-028,3/10/2014,0
128-20-029,3/10/2014,0
128-20-030,3/10/2014,0
128-20-031,3/10/2014,0
128-20-032,3/10/2014,0
128-20-034,3/10/2014,0
128-20-035,3/10/2014,0
128-20-038,3/10/2014,0
128-20-039,3/10/2014,0
128-20-040,3/10/2014,0
128-20-041,3/10/2014,0
128-20-042,3/10/2014,0
128-20-043,3/10/2014,0
128-20-044,3/10/2014,0
128-20-045,3/10/2014,0
128-20-046,3/10/2014,0
128-20-047,3/10/2014,0
128-20-048,3/10/2014,0
128-20-049,3/10/2014,0
128-20-051,3/10/2014,0
128-20-052,3/10/2014,0
128-20-053,3/10/2014,0
128-20-054,3/10/2014,0
128-20-056,3/10/2014,0
128-20-057,3/10/2014,0
128-20-058,3/10/2014,0
128-20-060,3/10/2014,0
128-20-061,3/10/2014,0
128-20-062,3/10/2014,0
128-20-063,3/10/2014,0
128-20-064,3/10/2014,0
128-20-065,3/10/2014,0
128-20-066,3/10/2014,0
128-20-068,3/10/2014,0
128-20-071,3/10/2014,0
128-20-072,3/10/2014,0
128-20-073,3/10/2014,0
128-20-074,3/10/2014,0
128-20-075,3/10/2014,0
128-20-076,3/10/2014,0
128-20-077,3/10/2014,0
128-20-078,3/10/2014,0
128-21-001,3/10/2014,0
128-21-004,3/10/2014,0
128-21-006,3/10/2014,0
128-21-007,3/10/2014,0
128-21-009,3/10/2014,0
128-21-010,3/10/2014,0
128-21-011,3/10/2014,0
128-21-012,3/10/2014,0
128-21-014,3/10/2014,0
128-21-015,3/10/2014,0
128-21-016,3/10/2014,0
128-21-017,3/10/2014,0
128-21-018,3/10/2014,0
128-21-019,3/10/2014,0
128-21-020,3/10/2014,0
128-21-021,3/10/2014,0
128-21-024,3/10/2014,0
128-21-026,3/10/2014,0
128-21-027,3/10/2014,0
128-21-028,3/10/2014,0
128-21-029,3/10/2014,0
128-21-030,3/10/2014,0
128-21-032,3/10/2014,0
128-21-033,3/10/2014,0
128-21-034,3/10/2014,0
128-21-035,3/10/2014,0
128-21-036,3/10/2014,0
128-21-038,3/10/2014,0
128-21-039,3/10/2014,0
128-21-040,3/10/2014,0
128-21-041,3/10/2014,0
128-21-042,3/10/2014,0
128-21-043,3/10/2014,0
128-21-044,3/10/2014,0
128-21-046,3/10/2014,0
128-21-047,3/10/2014,0
128-21-048,3/10/2014,0
128-21-049,3/10/2014,0
128-21-050,3/10/2014,0
128-21-052,3/10/2014,0
128-21-053,3/10/2014,0
128-21-055,3/10/2014,0
128-21-057,3/10/2014,0
128-21-060,3/10/2014,0
128-21-061,3/10/2014,0
128-21-064,3/10/2014,0
128-21-066,3/10/2014,0
128-21-068,3/10/2014,0
128-21-069,3/10/2014,0
128-21-070,3/10/2014,0
128-21-071,3/10/2014,0
128-21-072,3/10/2014,0
128-21-073,3/10/2014,0
128-21-074,3/10/2014,0
128-21-075,3/10/2014,0
128-21-076,3/10/2014,0
128-21-077,3/10/2014,0
128-21-078,3/10/2014,0
128-21-079,3/10/2014,0
128-21-082,3/10/2014,0
128-21-084,3/10/2014,0
128-21-085,3/10/2014,0
128-21-086,3/10/2014,0
128-21-087,3/10/2014,0
128-21-088,3/10/2014,0
128-21-089,3/10/2014,0
128-21-090,3/10/2014,0
128-21-091,3/10/2014,0
128-22-001,3/10/2014,0
128-22-002,3/10/2014,0
128-22-003,3/10/2014,0
128-22-005,3/10/2014,0
128-22-006,3/10/2014,0
128-22-007,3/10/2014,0
128-22-008,3/10/2014,0
128-22-010,3/10/2014,0
128-22-011,3/10/2014,0
128-22-012,3/10/2014,0
128-22-013,3/10/2014,0
128-22-014,3/10/2014,0
128-22-015,3/10/2014,0
128-22-016,3/10/2014,0
128-22-017,3/10/2014,0
128-22-018,3/10/2014,0
128-22-019,3/10/2014,0
128-22-020,3/10/2014,0
128-22-021,3/10/2014,0
128-22-022,3/10/2014,0
128-22-023,3/10/2014,0
128-22-026,3/10/2014,0
128-22-027,3/10/2014,0
128-22-028,3/10/2014,0
128-22-031,3/10/2014,0
128-22-032,3/10/2014,0
128-22-033,3/10/2014,0
128-22-035,3/10/2014,0
128-22-036,3/10/2014,0
128-22-038,3/10/2014,0
128-22-040,3/10/2014,0
128-22-041,3/10/2014,0
128-22-042,3/10/2014,0
128-22-044,3/10/2014,0
128-22-046,3/10/2014,0
128-22-047,3/10/2014,0
128-22-048,3/10/2014,0
128-22-049,3/10/2014,0
128-22-050,3/10/2014,0
128-22-051,3/10/2014,0
128-22-053,3/10/2014,0
128-22-054,3/10/2014,0
128-22-055,3/10/2014,0
128-22-056,3/10/2014,0
128-22-057,3/10/2014,0
128-22-059,3/10/2014,0
128-22-060,3/10/2014,0
128-22-061,3/10/2014,0
128-22-062,3/10/2014,0
128-22-063,3/10/2014,0
128-22-064,3/10/2014,0
128-22-065,3/10/2014,0
128-22-066,3/10/2014,0
128-22-067,3/10/2014,0
128-22-068,3/10/2014,0
128-22-069,3/10/2014,0
128-22-070,3/10/2014,0
128-22-074,3/10/2014,0
128-22-075,3/10/2014,0
128-22-076,3/10/2014,0
128-22-077,3/10/2014,0
128-22-078,3/10/2014,0
128-22-079,3/10/2014,0
128-22-080,3/10/2014,0
128-22-081,3/10/2014,0
128-22-082,3/10/2014,0
128-22-083,3/10/2014,0
128-22-086,3/10/2014,0
128-22-088,3/10/2014,0
128-22-089,3/10/2014,0
128-22-091,3/10/2014,0
128-22-092,3/10/2014,0
128-22-093,3/10/2014,0
128-22-094,3/10/2014,0
128-22-095,3/10/2014,0
128-22-096,3/10/2014,0
128-22-097,3/10/2014,0
128-22-099,3/10/2014,0
128-22-100,3/10/2014,0
128-23-010,3/10/2014,0
128-23-011,3/10/2014,0
128-23-012,3/10/2014,0
128-23-013,3/10/2014,0
128-23-014,3/10/2014,0
128-23-021,3/10/2014,0
128-23-023,3/10/2014,0
128-23-025,3/10/2014,0
128-23-027,3/10/2014,0
128-23-028,3/10/2014,0
128-23-030,3/10/2014,0
128-23-031,3/10/2014,0
128-30-003,3/10/2014,0
128-30-007,3/10/2014,0
128-30-008,3/10/2014,0
128-30-010,3/10/2014,0
128-30-011,3/10/2014,0
128-30-012,3/10/2014,0
128-30-013,3/10/2014,0
128-30-014,3/10/2014,0
128-30-015,3/10/2014,0
128-30-016,3/10/2014,0
128-30-017,3/10/2014,0
128-30-018,3/10/2014,0
128-30-019,3/10/2014,0
128-30-020,3/10/2014,0
128-30-021,3/10/2014,0
128-30-022,3/10/2014,0
128-30-023,3/10/2014,0
128-30-024,3/10/2014,0
128-30-025,3/10/2014,0
128-30-026,3/10/2014,0
128-30-027,3/10/2014,0
128-30-028,3/10/2014,0
128-30-029,3/10/2014,0
128-30-030,3/10/2014,0
128-30-031,3/10/2014,0
128-30-032,3/10/2014,0
128-30-033,3/10/2014,0
128-30-034,3/10/2014,0
128-30-002,3/10/2014,0
127-19-004,3/10/2014,0
127-21-040,3/10/2014,0
127-26-082,3/10/2014,0
127-26-083,3/10/2014,0
127-26-084,3/10/2014,0
130-20-018,3/10/2014,0
130-20-019,3/10/2014,0
130-20-022,3/10/2014,0
130-20-023,3/10/2014,0
130-21-030,3/10/2014,0
130-23-031,3/10/2014,0
130-23-034,3/10/2014,0
130-24-006,3/10/2014,0
135-11-006,3/10/2014,0
135-11-008,3/10/2014,0
137-01-008,3/10/2014,0
137-01-010,3/10/2014,0
137-02-009,3/10/2014,0
127-18-013,3/10/2014,0
127-18-017,3/10/2014,0
127-18-043,3/10/2014,0
127-18-044,3/10/2014,0
127-19-034,3/10/2014,0
127-20-057,3/10/2014,0
127-20-058,3/10/2014,0
128-20-013,3/10/2014,0
128-23-015,3/10/2014,0
127-21-002,3/10/2014,0
127-21-004,3/10/2014,0
135-10-014,3/10/2014,0
127-21-005,3/10/2014,0
127-21-016,3/10/2014,0
127-21-021,3/10/2014,0
127-27-030,3/10/2014,0
127-27-046,3/10/2014,0
127-27-047,3/10/2014,0
127-27-048,3/10/2014,0
127-27-052,3/10/2014,0
127-27-055,3/10/2014,0
127-27-061,3/10/2014,0
127-27-063,3/10/2014,0
130-03-059,3/10/2014,0
130-03-064,3/10/2014,0
130-03-066,3/10/2014,0
130-05-004,3/10/2014,0
130-10-030,3/10/2014,0
130-10-032,3/10/2014,0
130-12-039,3/10/2014,0
130-12-041,3/10/2014,0
130-12-042,3/10/2014,0
130-20-002,3/10/2014,0
130-20-003,3/10/2014,0
130-20-004,3/10/2014,0
130-20-005,3/10/2014,0
130-20-006,3/10/2014,0
130-20-010,3/10/2014,0
130-20-012,3/10/2014,0
130-20-013,3/10/2014,0
130-20-021,3/10/2014,0
130-21-018,3/10/2014,0
130-21-021,3/10/2014,0
130-21-023,3/10/2014,0
130-21-024,3/10/2014,0
130-21-029,3/10/2014,0
130-22-038,3/10/2014,0
130-22-039,3/10/2014,0
130-22-041,3/10/2014,0
130-22-042,3/10/2014,0
130-22-044,3/10/2014,0
130-22-046,3/10/2014,0
130-22-047,3/10/2014,0
130-23-033,3/10/2014,0
130-24-027,3/10/2014,0
135-11-003,3/10/2014,0
137-01-013,3/10/2014,0
137-04-001,3/10/2014,0
137-04-009,3/10/2014,0
137-04-013,3/10/2014,0
137-04-015,3/10/2014,0
137-05-005,3/10/2014,0
127-17-112,3/10/2014,0
127-18-024,3/10/2014,0
127-18-026,3/10/2014,0
127-18-027,3/10/2014,0
127-18-035,3/10/2014,0
127-18-042,3/10/2014,0
127-18-053,3/10/2014,0
127-18-084,3/10/2014,0
127-18-087,3/10/2014,0
127-18-088,3/10/2014,0
127-18-089,3/10/2014,0
127-18-090,3/10/2014,0
127-18-091,3/10/2014,0
127-18-096,3/10/2014,0
127-19-002,3/10/2014,0
127-19-006,3/10/2014,0
127-19-019,3/10/2014,0
127-19-020,3/10/2014,0
127-19-030,3/10/2014,0
127-19-031,3/10/2014,0
127-19-032,3/10/2014,0
127-19-035,3/10/2014,0
127-19-038,3/10/2014,0
127-19-039,3/10/2014,0
127-19-040,3/10/2014,0
127-19-044,3/10/2014,0
127-19-045,3/10/2014,0
127-19-047,3/10/2014,0
127-19-066,3/10/2014,0
127-20-001,3/10/2014,0
127-20-002,3/10/2014,0
127-20-003,3/10/2014,0
127-20-014,3/10/2014,0
127-20-017,3/10/2014,0
127-20-021,3/10/2014,0
127-20-063,3/10/2014,0
127-20-068,3/10/2014,0
127-20-069,3/10/2014,0
127-20-076,3/10/2014,0
127-21-029,3/10/2014,0
128-16-014,3/10/2014,0
128-16-016,3/10/2014,0
128-16-020,3/10/2014,0
128-16-021,3/10/2014,0
128-17-019,3/10/2014,0
128-17-021,3/10/2014,0
128-17-100,3/10/2014,0
128-17-114,3/10/2014,0
128-17-131,3/10/2014,0
128-18-002,3/10/2014,0
128-18-005,3/10/2014,0
128-18-007,3/10/2014,0
128-18-010,3/10/2014,0
128-18-011,3/10/2014,0
128-18-066,3/10/2014,0
128-18-071,3/10/2014,0
128-18-088,3/10/2014,0
128-18-090,3/10/2014,0
128-18-112,3/10/2014,0
128-19-064,3/10/2014,0
128-19-086,3/10/2014,0
128-19-087,3/10/2014,0
128-20-002,3/10/2014,0
128-20-007,3/10/2014,0
128-20-008,3/10/2014,0
128-20-009,3/10/2014,0
128-20-010,3/10/2014,0
128-20-014,3/10/2014,0
128-20-037,3/10/2014,0
128-20-050,3/10/2014,0
128-20-070,3/10/2014,0
128-21-045,3/10/2014,0
128-21-051,3/10/2014,0
128-21-056,3/10/2014,0
128-21-063,3/10/2014,0
128-21-067,3/10/2014,0
128-21-080,3/10/2014,0
128-22-029,3/10/2014,0
128-22-034,3/10/2014,0
128-22-037,3/10/2014,0
128-22-039,3/10/2014,0
128-22-052,3/10/2014,0
128-22-072,3/10/2014,0
128-22-084,3/10/2014,0
128-22-087,3/10/2014,0
128-22-090,3/10/2014,0
128-22-098,3/10/2014,0
128-23-009,3/10/2014,0
128-23-020,3/10/2014,0
128-23-022,3/10/2014,0
128-23-024,3/10/2014,0
127-26-081,3/10/2014,1
127-27-041,3/10/2014,1
130-03-061,3/10/2014,1
130-03-062,3/10/2014,1
130-05-008,3/10/2014,1
130-05-010,3/10/2014,1
130-22-037,3/10/2014,1
130-23-032,3/10/2014,1
130-23-036,3/10/2014,1
137-03-015,3/10/2014,1
127-17-106,3/10/2014,1
127-18-061,3/10/2014,1
127-19-036,3/10/2014,1
127-19-041,3/10/2014,1
127-19-046,3/10/2014,1
127-20-018,3/10/2014,1
128-16-088,3/10/2014,1
128-16-089,3/10/2014,1
128-17-109,3/10/2014,1
128-18-006,3/10/2014,1
128-18-016,3/10/2014,1
128-18-058,3/10/2014,1
128-18-060,3/10/2014,1
128-18-062,3/10/2014,1
